name	VP1_type
JX459628	GII.4
KM245071	GII.4
HQ456338	GII.4
HQ456336	GII.4
KJ144974	GII.4
KJ144953	GII.4
KJ144954	GII.4
JX459600	GII.4
JX459615	GII.4
JX459604	GII.4
JX459603	GII.4
JX459602	GII.4
JX459608	GII.4
JX459613	GII.4
JX459616	GII.4
PX475759	GII.4
LC005705	GII.4
EF684915	GII.4
HM802532	GII.4
HM802533	GII.4
KM245070	GII.4
HQ456329	GII.4
JN400612	GII.4
JN400609	GII.4
HM802529	GII.4
HM802530	GII.4
HM802537	GII.4
HM802538	GII.4
HM802527	GII.4
HM802536	GII.4
HM802525	GII.4
HQ456328	GII.4
HM802528	GII.4
GQ266695	GII.4
MW305546	GII.4
MW305515	GII.4
MW305543	GII.4
JX459641	GII.4
LC122773	GII.4
AB291542	GII.4
AB933650	GII.4
JQ613509	GII.4
MH540349	GII.4
GQ845312	GII.4
JQ613521	GII.4
JQ613522	GII.4
MH540348	GII.4
GQ845317	GII.4
GQ845322	GII.4
MH540347	GII.4
KJ144938	GII.4
MF140652	GII.4
MF140653	GII.4
MF140654	GII.4
JQ613512	GII.4
KJ144997	GII.4
KJ145003	GII.4
KJ144943	GII.4
KJ144963	GII.4
KJ144971	GII.4
KJ144982	GII.4
KJ144970	GII.4
KJ144988	GII.4
KJ144956	GII.4
ON116949	GII.4
ON116956	GII.4
JQ911595	GII.4
KC175355	GII.4
KC409245	GII.4
KC175344	GII.4
KC175372	GII.4
KC175399	GII.4
KC409246	GII.4
KC409238	GII.4
KM198557	GII.4
KC409315	GII.4
KC409318	GII.4
KC409288	GII.4
KC409293	GII.4
KC409297	GII.4
KC175398	GII.4
KC175396	GII.4
KC175379	GII.4
KC175374	GII.4
KM198584	GII.4
KC409260	GII.4
KC175343	GII.4
KM198527	GII.4
KC175381	GII.4
KC409294	GII.4
MW363187	GII.4
GQ845341	GII.4
JX459623	GII.4
JX459624	GII.4
HQ456324	GII.4
JN400604	GII.4
JN400611	GII.4
JN400607	GII.4
MW363180	GII.4
MG546825	GII.4
MG546826	GII.4
MG546830	GII.4
MG546831	GII.4
MG546829	GII.4
MG546839	GII.4
MG546855	GII.4
JX445160	GII.4
PQ213803	GII.4
KX354089	GII.4
KX354087	GII.4
KX354088	GII.4
KX354072	GII.4
HQ456343	GII.4
KC810026	GII.4
KC810028	GII.4
JN183166	GII.4
JQ613525	GII.4
GQ246799	GII.4
KX354090	GII.4
KX353974	GII.4
KX608854	GII.4
KC576912	GII.4
MZ291634	GII.4
KX608867	GII.4
MW661247	GII.4
KX354084	GII.4
JX445155	GII.4
JX445158	GII.4
JN400608	GII.4
JN400613	GII.4
GQ856451	GII.4
JQ622197	GII.4
GQ856449	GII.4
GQ856450	GII.4
HQ456327	GII.4
JX459617	GII.4
JX459618	GII.4
AB668028	GII.4
JQ613510	GII.4
JX445159	GII.4
HM802539	GII.4
JN400606	GII.4
JN400614	GII.4
JX459606	GII.4
HQ456330	GII.4
JQ613513	GII.4
GQ845329	GII.4
GQ856452	GII.4
GQ856446	GII.4
GU991353	GII.4
OL336327	GII.4
MF140681	GII.4
MF140683	GII.4
JN400616	GII.4
JN400626	GII.4
AB933724	GII.4
LC005708	GII.4
JX459636	GII.4
KX353956	GII.4
EU839590	GII.4
GQ856456	GII.4
GQ856447	GII.4
JX459632	GII.4
JX445162	GII.4
KX353947	GII.4
GQ856455	GII.4
AB665364	GII.4
GQ856457	GII.4
AB933682	GII.4
JX439880	GII.4
JX459639	GII.4
JX644025	GII.4
JX644029	GII.4
KJ541743	GII.4
MG548737	GII.4
AB933685	GII.4
EU839592	GII.4
LC122776	GII.4
AB933712	GII.4
GQ856458	GII.4
GQ856454	GII.4
GQ856453	GII.4
GQ856461	GII.4
GQ856445	GII.4
AB933701	GII.4
AB933698	GII.4
AB933723	GII.4
AB933725	GII.4
AB933722	GII.4
LC005714	GII.4
LC122780	GII.4
AB933721	GII.4
AB933726	GII.4
AB933706	GII.4
AB933718	GII.4
GQ856459	GII.4
EU839595	GII.4
EU839594	GII.4
JQ613518	GII.4
GQ845366	GII.4
GQ856460	GII.4
JX644030	GII.4
LC122779	GII.4
AB933692	GII.4
AB663684	GII.4
KT033904	GII.4
AB933673	GII.4
AB629942	GII.4
AB933679	GII.4
AB933693	GII.4
PV087408	GII.4
PQ208313	GII.4
KX354091	GII.4
KX354076	GII.4
KX354077	GII.4
MT729788	GII.4
PQ208318	GII.4
JX459607	GII.4
JX459621	GII.4
EU876883	GII.4
EU876886	GII.4
GQ266690	GII.4
JQ613517	GII.4
KC810031	GII.4
EU876894	GII.4
JX445157	GII.4
JQ613511	GII.4
JX459612	GII.4
HQ456322	GII.4
KM245069	GII.4
KC792278	GII.4
MW305567	GII.4
MW305568	GII.4
PV241703	GII.4
KC736564	GII.4
MW305565	GII.4
KC736563	GII.4
JX459599	GII.4
PQ207926	GII.4
KX608868	GII.4
KF429779	GII.4
JX459595	GII.4
JX445153	GII.4
LC122782	GII.4
JX459597	GII.4
MH413070	GII.4
HM802542	GII.4
HM802543	GII.4
JX445154	GII.4
HM802541	GII.4
HM802540	GII.4
HM802544	GII.4
HQ456320	GII.4
JX459598	GII.4
HQ456321	GII.4
HM802545	GII.4
EU839584	GII.4
JN400599	GII.4
KC715794	GII.4
EU876890	GII.4
JF827296	GII.4
EF202568	GII.4
EU916955	GII.4
EU916960	GII.4
KU182476	GII.4
KU182479	GII.4
KU182477	GII.4
KU182481	GII.4
KU182480	GII.4
KU182482	GII.4
KU182478	GII.4
KU182483	GII.4
EU916957	GII.4
EU916959	GII.4
EU916961	GII.4
EU916958	GII.4
HQ008056	GII.4
KP784692	GII.4
GQ845345	GII.4
KR904207	GII.4
KR904209	GII.4
AB933757	GII.4
JQ613537	GII.4
JQ613538	GII.4
KR904234	GII.4
KR904210	GII.4
KR904211	GII.4
AB933744	GII.4
AB933753	GII.4
MH746821	GII.4
JX459900	GII.4
KF712502	GII.4
KF429776	GII.4
KF712495	GII.4
KF429790	GII.4
PX732951	GII.4
KX608856	GII.4
PX732976	GII.4
PX732987	GII.4
MW581004	GII.4
MW581006	GII.4
MW581005	GII.4
MW581007	GII.4
MW581008	GII.4
MW581009	GII.4
MW581010	GII.4
MW581011	GII.4
MW581012	GII.4
PV232415	GII.4
OR700747	GII.4
PQ218943	GII.4
PQ218944	GII.4
PV232416	GII.4
PV223402	GII.4
PQ207944	GII.4
PQ207945	GII.4
PV275062	GII.4
PV275066	GII.4
PV266775	GII.4
PV266776	GII.4
PV232427	GII.4
PV232426	GII.4
OR700741	GII.4
PV275064	GII.4
PV275065	GII.4
PV275063	GII.4
PV275067	GII.4
PV232425	GII.4
PV232422	GII.4
PV232423	GII.4
PV232417	GII.4
PV232418	GII.4
PV232419	GII.4
PV232420	GII.4
PV232424	GII.4
PV223444	GII.4
PV232421	GII.4
LC122788	GII.4
MT362917	GII.4
KR904220	GII.4
KF060068	GII.4
KF060075	GII.4
KF060093	GII.4
KF060094	GII.4
KF060101	GII.4
KF060108	GII.4
JX459658	GII.4
KX353982	GII.4
KX353983	GII.4
KF060098	GII.4
KF060079	GII.4
KF060022	GII.4
KF060100	GII.4
PX732919	GII.4
KX608857	GII.4
KF429766	GII.4
KC695790	GII.4
KX354074	GII.4
PX732952	GII.4
PX732916	GII.4
PX732927	GII.4
KP244317	GII.4
PX733006	GII.4
PX732999	GII.4
PX732981	GII.4
PX732998	GII.4
PX732992	GII.4
PX733014	GII.4
PX732994	GII.4
PX733003	GII.4
PX732983	GII.4
PX732966	GII.4
PX732973	GII.4
PX732970	GII.4
PX732982	GII.4
PX732991	GII.4
PX733000	GII.4
PX733038	GII.4
PX733017	GII.4
JQ613534	GII.4
KF060011	GII.4
JQ613549	GII.4
JQ613553	GII.4
KF060055	GII.4
HM635103	GII.4
JX439829	GII.4
MF140649	GII.4
MF140650	GII.4
MF140651	GII.4
JX459656	GII.4
JQ613552	GII.4
KF060016	GII.4
KR904213	GII.4
JX644038	GII.4
PP518037	GII.4
KX354092	GII.4
KX354062	GII.4
KF059998	GII.4
AB933734	GII.4
KF060032	GII.4
JQ613554	GII.4
KF060109	GII.4
PX733015	GII.4
LC122785	GII.4
LC122787	GII.4
PX732956	GII.4
PV258475	GII.4
HM191773	GII.4
HQ005296	GII.4
HQ005294	GII.4
HQ005298	GII.4
AB933747	GII.4
KC409301	GII.4
KC175380	GII.4
KC175384	GII.4
KC409243	GII.4
JX459640	GII.4
JX439875	GII.4
JX459645	GII.4
JX459646	GII.4
JX459647	GII.4
JX459650	GII.4
JQ613560	GII.4
KM198488	GII.4
KC175383	GII.4
KX354051	GII.4
KX354054	GII.4
JX445169	GII.4
KF060082	GII.4
KF060002	GII.4
JX445168	GII.4
PX732918	GII.4
PX732960	GII.4
PX732930	GII.4
PX732953	GII.4
JN400623	GII.4
PQ214837	GII.4
MF140695	GII.4
MF140697	GII.4
KC810029	GII.4
KR131775	GII.4
KX608855	GII.4
MF140670	GII.4
KF768470	GII.4
KF768471	GII.4
MW363191	GII.4
KC695797	GII.4
KF768522	GII.4
MF140690	GII.4
MF140692	GII.4
KR131772	GII.4
JX445161	GII.4
GQ246795	GII.4
HQ009513	GII.4
HM635155	GII.4
MN502841	GII.4
KF429792	GII.4
KF712493	GII.4
KF712494	GII.4
JQ613529	GII.4
JX439827	GII.4
HM635101	GII.4
JX448566	GII.4
GU390902	GII.4
KM245072	GII.4
GQ246796	GII.4
KF060124	GII.4
OR262329	GII.4
OR262341	GII.4
OR262342	GII.4
OR262343	GII.4
OR262344	GII.4
OR262328	GII.4
PP658551	GII.4
PP658552	GII.4
PV275054	GII.4
PV275043	GII.4
PV275056	GII.4
LC769681	GII.4
LC769701	GII.4
OR262326	GII.4
OR262327	GII.4
PV611447	GII.4
PV611449	GII.4
OR262325	GII.4
MW506848	GII.4
MW506847	GII.4
MW506849	GII.4
PZ098697	GII.4
PZ098698	GII.4
PZ098694	GII.4
PZ098696	GII.4
PV275070	GII.4
PV275068	GII.4
PV275069	GII.4
PV275058	GII.4
PV275047	GII.4
PV275048	GII.4
PV275050	GII.4
PZ098699	GII.4
PV275060	GII.4
PV275049	GII.4
PV275059	GII.4
PV275057	GII.4
PV275046	GII.4
PV275055	GII.4
PV275045	GII.4
PV275041	GII.4
PV275051	GII.4
PV275061	GII.4
PV275052	GII.4
PV275042	GII.4
PV275044	GII.4
PV275053	GII.4
PV275040	GII.4
PX733026	GII.4
MK753028	GII.4
KY947547	GII.4
MN294753	GII.4
MH218669	GII.4
KY947546	GII.4
MK762724	GII.4
LC122829	GII.4
LC122830	GII.4
KX354055	GII.4
PX732937	GII.4
PX732955	GII.4
KF008240	GII.4
PQ219040	GII.4
MN308005	GII.4
MN308019	GII.4
MN308008	GII.4
MN308022	GII.4
MH218626	GII.4
MH218701	GII.4
MN308017	GII.4
MT474043	GII.4
PQ207947	GII.4
MT221660	GII.4
KX354029	GII.4
MN703761	GII.4
KX354106	GII.4
KX354112	GII.4
PX733022	GII.4
OL898508	GII.4
PQ218467	GII.4
PQ218468	GII.4
OP205547	GII.4
OP205548	GII.4
KY421039	GII.4
PQ207924	GII.4
MT474034	GII.4
PQ218469	GII.4
MW009071	GII.4
PQ207927	GII.4
KX354009	GII.4
MT474049	GII.4
KF668569	GII.4
PV282507	GII.4
PV282525	GII.4
PX732978	GII.4
KX354047	GII.4
MW305617	GII.4
LC122828	GII.4
MN307994	GII.4
MN308010	GII.4
MW305621	GII.4
MW305626	GII.4
MT474044	GII.4
PQ213802	GII.4
KX354031	GII.4
KF059999	GII.4
OQ721904	GII.4
KF509946	GII.4
KF060030	GII.4
KF060056	GII.4
MK070152	GII.4
MH218706	GII.4
MH218622	GII.4
PX733046	GII.4
PX733087	GII.4
KJ533133	GII.4
KM258129	GII.4
LC122826	GII.4
LC005728	GII.4
KC456073	GII.4
MK614062	GII.4
KJ955493	GII.4
KY679173	GII.4
KM268103	GII.4
LC018707	GII.4
MZ026933	GII.4
MW305680	GII.4
LC373449	GII.4
LC720170	GII.4
KF060131	GII.4
PX733068	GII.4
KF145149	GII.4
KF177430	GII.4
KF177434	GII.4
KF177436	GII.4
MK213511	GII.4
KU687027	GII.4
OL898511	GII.4
LC177659	GII.4
LC177660	GII.4
MN502903	GII.4
KY407087	GII.4
KY407092	GII.4
MH218707	GII.4
KJ716363	GII.4
KP176405	GII.4
KX354105	GII.4
MK753019	GII.4
OR844372	GII.4
PQ207941	GII.4
OR844375	GII.4
KJ451059	GII.4
LC122818	GII.4
KY407032	GII.4
OR844376	GII.4
OR844377	GII.4
KP698926	GII.4
MN307999	GII.4
MN308000	GII.4
KM514076	GII.4
KP096344	GII.4
KP241905	GII.4
MZ546180	GII.4
LC597114	GII.4
LC597116	GII.4
LC597130	GII.4
KY407054	GII.4
KU678204	GII.4
KY407026	GII.4
KY407061	GII.4
KY407060	GII.4
KY407063	GII.4
KJ433970	GII.4
LC122820	GII.4
MH218615	GII.4
LC122801	GII.4
KM268088	GII.4
KJ716365	GII.4
KJ678138	GII.4
KJ678142	GII.4
KJ678140	GII.4
KJ678137	GII.4
KJ678150	GII.4
KJ678147	GII.4
KJ678148	GII.4
KC631827	GII.4
MF140671	GII.4
KP241909	GII.4
KY628449	GII.4
LC122802	GII.4
KY407169	GII.4
KJ716361	GII.4
KJ196281	GII.4
LC122812	GII.4
MH218715	GII.4
LC720175	GII.4
LC744872	GII.4
LC744875	GII.4
LC744877	GII.4
LC122793	GII.4
LC122800	GII.4
KM268084	GII.4
LC122792	GII.4
PX733030	GII.4
PX733059	GII.4
PX733050	GII.4
PX733085	GII.4
PX733084	GII.4
KX354104	GII.4
PX733058	GII.4
PX733064	GII.4
MW363194	GII.4
MH218705	GII.4
MH218709	GII.4
MH218708	GII.4
MH218694	GII.4
MH218711	GII.4
KC175323	GII.4
KF060027	GII.4
KJ955492	GII.4
LC122790	GII.4
PX733007	GII.4
LC122798	GII.4
KJ196279	GII.4
JX629458	GII.4
KX354004	GII.4
LC122809	GII.4
KJ196280	GII.4
PX733016	GII.4
PX732996	GII.4
PX732975	GII.4
PX732986	GII.4
PX733004	GII.4
PX733009	GII.4
PX733011	GII.4
OL898510	GII.4
KT780375	GII.4
LC720172	GII.4
LC122803	GII.4
LC122823	GII.4
MH702270	GII.4
MH702274	GII.4
KT202796	GII.4
KM982946	GII.4
KT780378	GII.4
KY406996	GII.4
KM268107	GII.4
KT780381	GII.4
MG733284	GII.4
MG733285	GII.4
PQ557605	GII.4
PP658553	GII.4
PQ507184	GII.4
LC848170	GII.4
LC848168	GII.4
LC848169	GII.4
MF140639	GII.4
MF140640	GII.4
OP727611	GII.4
KY407149	GII.4
KT780388	GII.4
PQ557603	GII.4
PQ557604	GII.4
MN308012	GII.4
OR793074	GII.4
LC421227	GII.4
LC390332	GII.4
LC421228	GII.4
PZ240513	GII.4
OP727612	GII.4
OP727613	GII.4
MW521106	GII.4
MW521107	GII.4
MW521110	GII.4
MW521114	GII.4
PQ243256	GII.4
MK907796	GII.4
PQ207936	GII.4
MK907797	GII.4
MZ546176	GII.4
MH218632	GII.4
MH218629	GII.4
MH218628	GII.4
LC066046	GII.4
KP096348	GII.4
MH469169	GII.4
KY407051	GII.4
KY407028	GII.4
KY407040	GII.4
PX733061	GII.4
MH218638	GII.4
MH218674	GII.4
OP727609	GII.4
OP727610	GII.4
MZ546177	GII.4
MZ546178	GII.4
KU678205	GII.4
OP595538	GII.4
MW521100	GII.4
MW521108	GII.4
KY407070	GII.4
KY407073	GII.4
KY407131	GII.4
KY407119	GII.4
KY407075	GII.4
PP498989	GII.4
PP498986	GII.4
PP498988	GII.4
MW521125	GII.4
MW521128	GII.4
MW521116	GII.4
MW521119	GII.4
MW521121	GII.4
OP412418	GII.4
OR084258	GII.4
MW521118	GII.4
MW521124	GII.4
MW521120	GII.4
PX458526	GII.4
OP412419	GII.4
PX458561	GII.4
PX458546	GII.4
PX458520	GII.4
KY407069	GII.4
KY407102	GII.4
MZ026984	GII.4
LC885326	GII.4
MN502973	GII.4
MZ027029	GII.4
MZ026944	GII.4
MZ026935	GII.4
MN502971	GII.4
KY407105	GII.4
KY407140	GII.4
MH469185	GII.4
KY407104	GII.4
KY407138	GII.4
KY407143	GII.4
KY407144	GII.4
MN525214	GII.4
MZ026934	GII.4
MN502930	GII.4
MH229942	GII.4
OR084259	GII.4
OR084260	GII.4
MH469205	GII.4
OR084261	GII.4
MW981327	GII.4
LC645997	GII.4
PQ740343	GII.4
PQ740345	GII.4
PQ740342	GII.4
PQ740339	GII.4
PQ740340	GII.4
LC699529	GII.4
LC699532	GII.4
LC699536	GII.4
LC699535	GII.4
LC699537	GII.4
LC644993	GII.4
LC699533	GII.4
LC699534	GII.4
OR844380	GII.4
OR844379	GII.4
OR844381	GII.4
OR793076	GII.4
MH469184	GII.4
MK213524	GII.4
LC726078	GII.4
LC699541	GII.4
LC790054	GII.4
LC798012	GII.4
LC798022	GII.4
MH469202	GII.4
KY679171	GII.4
OR084257	GII.4
OM372481	GII.4
OM372477	GII.4
OM372682	GII.4
OM372478	GII.4
OM373317	GII.4
MH229930	GII.4
MH229932	GII.4
MH229939	GII.4
OR084262	GII.4
MH229941	GII.4
KX657734	GII.4
OP205579	GII.4
MW661281	GII.4
LC744880	GII.4
LC744881	GII.4
KX657723	GII.4
KU678202	GII.4
KX657735	GII.4
KX657729	GII.4
KX657726	GII.4
MH979230	GII.4
LC798039	GII.4
LC798041	GII.4
MH469193	GII.4
KY679165	GII.4
KY679163	GII.4
KY679162	GII.4
KY679169	GII.4
KY679168	GII.4
MG214988	GII.4
OP595539	GII.4
MH229940	GII.4
MN588299	GII.4
MN764311	GII.4
MN764313	GII.4
MW521112	GII.4
MW521115	GII.4
OM372490	GII.4
PQ507178	GII.4
PQ507179	GII.4
PQ507170	GII.4
PQ507177	GII.4
OL336349	GII.4
OL336350	GII.4
OP595535	GII.4
MT158858	GII.4
MT158859	GII.4
LC699538	GII.4
LC798007	GII.4
LC699540	GII.4
LC726075	GII.4
OQ451912	GII.4
OQ451911	GII.4
OQ451913	GII.4
OQ451924	GII.4
OQ451910	GII.4
OQ451906	GII.4
OQ451923	GII.4
OQ451908	GII.4
OQ451921	GII.4
OQ451922	GII.4
OQ451909	GII.4
OQ451914	GII.4
MN588302	GII.4
OQ451917	GII.4
OQ451919	GII.4
MN588307	GII.4
OM372479	GII.4
OM372476	GII.4
MN588300	GII.4
MN588304	GII.4
MN588305	GII.4
OR793078	GII.4
MN897754	GII.4
MZ026972	GII.4
MK928499	GII.4
MK928497	GII.4
MK928498	GII.4
OR084263	GII.4
OR084264	GII.4
OR793079	GII.4
OR844378	GII.4
OM372672	GII.4
OM372480	GII.4
OM373210	GII.4
OM373654	GII.4
OM373532	GII.4
OM373200	GII.4
OM386814	GII.4
OL336348	GII.4
MZ027000	GII.4
PQ740346	GII.4
OL336351	GII.4
OM373207	GII.4
LC699527	GII.4
LC699530	GII.4
OM373624	GII.4
OM373643	GII.4
OM386670	GII.4
OM372485	GII.4
OM386843	GII.4
LC790052	GII.4
LC798258	GII.4
LC645998	GII.4
OK148516	GII.4
OP595534	GII.4
LC726073	GII.4
LC699526	GII.4
LC645995	GII.4
LC699528	GII.4
LC699531	GII.4
MZ376651	GII.4
MW284781	GII.4
MW284782	GII.4
MF140641	GII.4
MF140643	GII.4
MF140644	GII.4
PX732989	GII.4
PX732972	GII.4
PX733012	GII.4
PX733001	GII.4
KT780389	GII.4
PX733045	GII.4
PX733066	GII.4
PX733037	GII.4
OP205530	GII.4
MH218652	GII.4
MH218691	GII.4
MH218665	GII.4
MH218670	GII.4
PQ219041	GII.4
MN248518	GII.4
KY905331	GII.4
MK213536	GII.4
MK789434	GII.4
MK789436	GII.4
OP205539	GII.4
OP205527	GII.4
PP576343	GII.4
OP727607	GII.4
OP727606	GII.4
OP727608	GII.4
OP727605	GII.4
LC177658	GII.4
MH218607	GII.4
OM980240	GII.4
MH218612	GII.4
MN248513	GII.4
PX733088	GII.4
PX733089	GII.4
PX733083	GII.4
PX733072	GII.4
PQ207925	GII.4
PQ218786	GII.4
MT725762	GII.4
MT362913	GII.4
MT362912	GII.4
MW009070	GII.4
PQ215579	GII.4
MK762561	GII.4
PQ207919	GII.4
PQ207920	GII.4
PQ207918	GII.4
PQ207946	GII.4
PQ207921	GII.4
PX458521	GII.4
OR477993	GII.4
MT026582	GII.4
PQ213801	GII.4
PQ207940	GII.4
PQ214833	GII.4
PQ195915	GII.4
PQ195914	GII.4
PQ195916	GII.4
OP412384	GII.4
OP412385	GII.4
OP412386	GII.4
PQ215578	GII.4
PQ213804	GII.4
PQ207930	GII.4
PQ208315	GII.4
PQ208325	GII.4
PQ208326	GII.4
PQ208324	GII.4
PQ208317	GII.4
PZ239816	GII.4
PZ098693	GII.4
PZ098690	GII.4
PZ098687	GII.4
PZ098689	GII.4
PQ195885	GII.4
PQ195886	GII.4
PQ195883	GII.4
PQ195884	GII.4
PQ195945	GII.4
PQ195942	GII.4
PQ195947	GII.4
PQ195946	GII.4
PQ195948	GII.4
PQ195949	GII.4
PQ207916	GII.4
PQ207917	GII.4
KF668567	GII.4
KF668568	GII.4
PQ215575	GII.4
PX733034	GII.4
MH218609	GII.4
MH218619	GII.4
MH218613	GII.4
MH218611	GII.4
MH218610	GII.4
MH218633	GII.4
MK073889	GII.4
MK762622	GII.4
OL898516	GII.4
MK762623	GII.4
MH702266	GII.4
MH188080	GII.4
MG002632	GII.4
MG002634	GII.4
MH218710	GII.4
MH218606	GII.4
MH218716	GII.4
MH218718	GII.4
MH218714	GII.4
MH218695	GII.4
MH218713	GII.4
MH218704	GII.4
MH218698	GII.4
MH218703	GII.4
MW559994	GII.4
MW559991	GII.4
MW559993	GII.4
PQ207948	GII.4
PQ207931	GII.4
PQ207932	GII.4
OM980238	GII.4
OM980239	GII.4
PQ208314	GII.4
PQ195913	GII.4
PQ195940	GII.4
PQ195880	GII.4
KP784697	GII.4
MW019959	GII.4
MW045404	GII.4
MW019956	GII.4
PV611446	GII.4
MW019620	GII.4
MW019621	GII.4
MW019622	GII.4
MW019957	GII.4
MW045405	GII.4
MW019619	GII.4
MW019958	GII.4
PQ207933	GII.4
MW559992	GII.4
PZ098701	GII.4
PQ732757	GII.4
PQ213438	GII.4
PQ213434	GII.4
MT028542	GII.4
PX694702	GII.4
PX694701	GII.4
PX694704	GII.4
PX694703	GII.4
PZ098695	GII.4
KY424331	GII.4
KF145148	GII.4
KF944259	GII.4
KF060137	GII.4
KF060136	GII.4
KR904224	GII.4
KR904222	GII.4
KR904223	GII.4
KR904228	GII.4
KR131783	GII.4
KF378731	GII.4
MW725361	GII.4
MW725358	GII.4
MG002633	GII.4
MW661283	GII.4
MH922876	GII.4
MK754446	GII.4
MN897755	GII.4
MT031821	GII.4
PQ195891	GII.4
PQ195893	GII.4
PQ195882	GII.4
PQ215577	GII.4
PQ209094	GII.4
PQ207929	GII.4
MZ958411	GII.4
KY887604	GII.4
MH218684	GII.4
NC_039477	GII.4
KY887600	GII.4
PV746278	GII.4
PV746276	GII.4
PV746277	GII.4
MT344179	GII.4
MT238666	GII.4
MK762566	GII.4
MK073885	GII.4
MK756037	GII.4
MK773584	GII.4
MK756038	GII.4
OL898515	GII.4
KY887602	GII.4
KY887603	GII.4
MK753018	GII.4
PV282519	GII.4
MH260482	GII.4
MG002630	GII.4
MW661261	GII.4
MK752933	GII.4
MK752934	GII.4
MK762563	GII.4
MK073890	GII.4
OL898514	GII.4
MK753029	GII.4
MG892929	GII.4
KY210980	GII.4
MK764018	GII.4
PQ213435	GII.4
KX354141	GII.4
MK754442	GII.4
KX354142	GII.4
MK753030	GII.4
MZ478139	GII.4
MK762637	GII.4
MK762568	GII.4
PX733086	GII.4
PX733076	GII.4
PX733094	GII.4
PX733090	GII.4
MW305558	GII.4
MW305632	GII.4
MW305633	GII.4
MK756035	GII.4
MW305637	GII.4
MW305560	GII.4
KY947550	GII.4
KX907727	GII.4
LC175468	GII.4
MZ026959	GII.4
KX764834	GII.4
MN503061	GII.4
KX764833	GII.4
MZ026951	GII.4
MZ026966	GII.4
MN502927	GII.4
KY887605	GII.4
MH260508	GII.4
MH260496	GII.4
MH260505	GII.4
MN525275	GII.4
MN525276	GII.4
MK764015	GII.4
OP205549	GII.4
OP457002	GII.4
OP456999	GII.4
OP457001	GII.4
MK764013	GII.4
MT537605	GII.4
MT238668	GII.4
MT344180	GII.4
MT537633	GII.4
MT238667	GII.4
MT238670	GII.4
MK752943	GII.4
MK753017	GII.4
MK213544	GII.4
LC325217	GII.4
LC331997	GII.4
OP595531	GII.4
OP595532	GII.4
OP595533	GII.4
OL898512	GII.4
MK762621	GII.4
MH260489	GII.4
MH260491	GII.4
MH260498	GII.4
MH260483	GII.4
MH260485	GII.4
MH279823	GII.4
MH260497	GII.4
MH260488	GII.4
MH260480	GII.4
MH260481	GII.4
KY679170	GII.4
MK762632	GII.4
MN782359	GII.4
MH791994	GII.4
MW305708	GII.4
OP205582	GII.4
MN996299	GII.4
MW521113	GII.4
OP205553	GII.4
MZ026992	GII.4
PX458543	GII.4
PX458554	GII.4
MK213545	GII.4
MK213546	GII.4
MW305723	GII.4
MK762636	GII.4
OP518601	GII.4
OP456985	GII.4
OP456987	GII.4
PX458544	GII.4
OP457003	GII.4
OP457004	GII.4
OP457005	GII.4
OP205571	GII.4
OP205563	GII.4
OP205564	GII.4
OP457000	GII.4
OP205573	GII.4
OP456991	GII.4
PQ273186	GII.4
MW661264	GII.4
OR794161	GII.4
OR794207	GII.4
LC769705	GII.4
MT029316	GII.4
MW661279	GII.4
MW661280	GII.4
PQ195943	GII.4
PQ195919	GII.4
PQ195921	GII.4
LC769708	GII.4
LC645996	GII.4
LC798257	GII.4
PQ209095	GII.4
PP512758	GII.4
PQ195927	GII.4
PQ195928	GII.4
MW725362	GII.4
MW725360	GII.4
MW726099	GII.4
MW709580	GII.4
MW711339	GII.4
MW703835	GII.4
LC769699	GII.4
MW709586	GII.4
MW709588	GII.4
LC769693	GII.4
MW711338	GII.4
MW711330	GII.4
MW725359	GII.4
MW711331	GII.4
OP456995	GII.4
MW709577	GII.4
MW709582	GII.4
LC769683	GII.4
LC769684	GII.4
MW709578	GII.4
MW709590	GII.4
MW709581	GII.4
MW711336	GII.4
MW709579	GII.4
LC777250	GII.4
LC790059	GII.4
LC790060	GII.4
LC790069	GII.4
PQ097900	GII.4
PX458507	GII.4
PX458529	GII.4
PQ119970	GII.4
OR794162	GII.4
PX458478	GII.4
PX458523	GII.4
PQ031233	GII.4
PZ098688	GII.4
PZ143330	GII.4
PV394770	GII.4
PX458503	GII.4
PX458512	GII.4
PV746275	GII.4
PZ189635	GII.4
PX458501	GII.4
PX458485	GII.4
PX458497	GII.4
PP564828	GII.4
PQ195908	GII.4
PP381831	GII.4
PP549885	GII.4
PX458481	GII.4
PX458495	GII.4
PP564834	GII.4
PX458494	GII.4
PZ240490	GII.4
PZ240503	GII.4
PP549876	GII.4
PP549879	GII.4
PX458518	GII.4
PX458517	GII.4
PX458489	GII.4
PX458510	GII.4
PX458515	GII.4
PX458509	GII.4
PX458500	GII.4
PX988163	GII.4
PX988164	GII.4
PX458483	GII.4
PZ208546	GII.4
PZ208547	GII.4
PZ251436	GII.4
PZ251435	GII.4
PX988162	GII.4
PX988159	GII.4
PX988160	GII.4
PX988161	GII.4
PQ214834	GII.4
PQ214835	GII.4
PQ214836	GII.4
PQ195918	GII.4
PQ195936	GII.4
PQ195938	GII.4
PQ195937	GII.4
LC790067	GII.4
OR700746	GII.4
PQ196514	GII.4
PQ195917	GII.4
PQ195952	GII.4
PQ195951	GII.4
PQ195929	GII.4
PQ195933	GII.4
PQ195930	GII.4
PQ195944	GII.4
PQ195934	GII.4
